"","start.date","end.date","debt.volume","relative_changethree","relative_changetwo","relative_changeone"
"320","2010-02-14 00:00:00","2010-02-20 00:00:00",31,-1,-1,1
"321","2010-02-21 00:00:00","2010-02-27 00:00:00",29,-2.66666666666667,-1.5,-2
"322","2010-02-28 00:00:00","2010-03-06 00:00:00",29,-1,-1,0
"323","2010-03-07 00:00:00","2010-03-13 00:00:00",28,-1.66666666666667,-1,-1
"324","2010-03-14 00:00:00","2010-03-20 00:00:00",26,-2.66666666666667,-2.5,-2
"325","2010-03-21 00:00:00","2010-03-27 00:00:00",31,3.33333333333333,4,5
"326","2010-03-28 00:00:00","2010-04-03 00:00:00",26,-2.33333333333333,-2.5,-5
"327","2010-04-04 00:00:00","2010-04-10 00:00:00",28,0.333333333333332,-0.5,2
"328","2010-04-11 00:00:00","2010-04-17 00:00:00",29,0.666666666666668,2,1
"329","2010-04-18 00:00:00","2010-04-24 00:00:00",26,-1.66666666666667,-2.5,-3
"330","2010-04-25 00:00:00","2010-05-01 00:00:00",30,2.33333333333333,2.5,4
"331","2010-05-02 00:00:00","2010-05-08 00:00:00",28,-0.333333333333332,0,-2
"332","2010-05-09 00:00:00","2010-05-15 00:00:00",27,-1,-2,-1
"333","2010-05-16 00:00:00","2010-05-22 00:00:00",24,-4.33333333333333,-3.5,-3
"334","2010-05-23 00:00:00","2010-05-29 00:00:00",24,-2.33333333333333,-1.5,0
"335","2010-05-30 00:00:00","2010-06-05 00:00:00",24,-1,0,0
"336","2010-06-06 00:00:00","2010-06-12 00:00:00",25,1,1,1
"337","2010-06-13 00:00:00","2010-06-19 00:00:00",24,-0.333333333333332,-0.5,-1
"338","2010-06-20 00:00:00","2010-06-26 00:00:00",23,-1.33333333333333,-1.5,-1
"339","2010-06-27 00:00:00","2010-07-03 00:00:00",24,0,0.5,1
"340","2010-07-04 00:00:00","2010-07-10 00:00:00",21,-2.66666666666667,-2.5,-3
"341","2010-07-11 00:00:00","2010-07-17 00:00:00",22,-0.666666666666668,-0.5,1
"342","2010-07-18 00:00:00","2010-07-24 00:00:00",23,0.666666666666668,1.5,1
"343","2010-07-25 00:00:00","2010-07-31 00:00:00",22,0,-0.5,-1
"344","2010-08-01 00:00:00","2010-08-07 00:00:00",22,-0.333333333333332,-0.5,0
"345","2010-08-08 00:00:00","2010-08-14 00:00:00",22,-0.333333333333332,0,0
"346","2010-08-15 00:00:00","2010-08-21 00:00:00",21,-1,-1,-1
"347","2010-08-22 00:00:00","2010-08-28 00:00:00",22,0.333333333333332,0.5,1
"348","2010-08-29 00:00:00","2010-09-04 00:00:00",20,-1.66666666666667,-1.5,-2
"349","2010-09-05 00:00:00","2010-09-11 00:00:00",21,0,0,1
"350","2010-09-12 00:00:00","2010-09-18 00:00:00",21,0,0.5,0
"351","2010-09-19 00:00:00","2010-09-25 00:00:00",22,1.33333333333333,1,1
"352","2010-09-26 00:00:00","2010-10-02 00:00:00",22,0.666666666666668,0.5,0
"353","2010-10-03 00:00:00","2010-10-09 00:00:00",23,1.33333333333333,1,1
"354","2010-10-10 00:00:00","2010-10-16 00:00:00",22,-0.333333333333332,-0.5,-1
"355","2010-10-17 00:00:00","2010-10-23 00:00:00",22,-0.333333333333332,-0.5,0
"356","2010-10-24 00:00:00","2010-10-30 00:00:00",22,-0.333333333333332,0,0
"357","2010-10-31 00:00:00","2010-11-06 00:00:00",24,2,2,2
"358","2010-11-07 00:00:00","2010-11-13 00:00:00",24,1.33333333333333,1,0
"359","2010-11-14 00:00:00","2010-11-20 00:00:00",23,-0.333333333333332,-1,-1
"360","2010-11-21 00:00:00","2010-11-27 00:00:00",17,-6.66666666666667,-6.5,-6
"361","2010-11-28 00:00:00","2010-12-04 00:00:00",23,1.66666666666667,3,6
"362","2010-12-05 00:00:00","2010-12-11 00:00:00",22,1,2,-1
"363","2010-12-12 00:00:00","2010-12-18 00:00:00",19,-1.66666666666667,-3.5,-3
"364","2010-12-19 00:00:00","2010-12-25 00:00:00",15,-6.33333333333333,-5.5,-4
"365","2010-12-26 00:00:00","2011-01-01 00:00:00",16,-2.66666666666667,-1,1
"366","2011-01-02 00:00:00","2011-01-08 00:00:00",25,8.33333333333333,9.5,9
"367","2011-01-09 00:00:00","2011-01-15 00:00:00",23,4.33333333333333,2.5,-2
"368","2011-01-16 00:00:00","2011-01-22 00:00:00",24,2.66666666666667,0,1
"369","2011-01-23 00:00:00","2011-01-29 00:00:00",26,2,2.5,2
"370","2011-01-30 00:00:00","2011-02-05 00:00:00",23,-1.33333333333333,-2,-3
"371","2011-02-06 00:00:00","2011-02-12 00:00:00",23,-1.33333333333333,-1.5,0
"372","2011-02-13 00:00:00","2011-02-19 00:00:00",25,1,2,2
"373","2011-02-20 00:00:00","2011-02-26 00:00:00",24,0.333333333333332,0,-1
"374","2011-02-27 00:00:00","2011-03-05 00:00:00",23,-1,-1.5,-1
"375","2011-03-06 00:00:00","2011-03-12 00:00:00",24,0,0.5,1
"376","2011-03-13 00:00:00","2011-03-19 00:00:00",23,-0.666666666666668,-0.5,-1
"377","2011-03-20 00:00:00","2011-03-26 00:00:00",23,-0.333333333333332,-0.5,0
"378","2011-03-27 00:00:00","2011-04-02 00:00:00",23,-0.333333333333332,0,0
"379","2011-04-03 00:00:00","2011-04-09 00:00:00",26,3,3,3
"380","2011-04-10 00:00:00","2011-04-16 00:00:00",32,8,7.5,6
"381","2011-04-17 00:00:00","2011-04-23 00:00:00",29,2,0,-3
"382","2011-04-24 00:00:00","2011-04-30 00:00:00",25,-4,-5.5,-4
"383","2011-05-01 00:00:00","2011-05-07 00:00:00",24,-4.66666666666667,-3,-1
"384","2011-05-08 00:00:00","2011-05-14 00:00:00",23,-3,-1.5,-1
"385","2011-05-15 00:00:00","2011-05-21 00:00:00",27,3,3.5,4
"386","2011-05-22 00:00:00","2011-05-28 00:00:00",22,-2.66666666666667,-3,-5
"387","2011-05-29 00:00:00","2011-06-04 00:00:00",23,-1,-1.5,1
"388","2011-06-05 00:00:00","2011-06-11 00:00:00",22,-2,-0.5,-1
"389","2011-06-12 00:00:00","2011-06-18 00:00:00",22,-0.333333333333332,-0.5,0
"390","2011-06-19 00:00:00","2011-06-25 00:00:00",23,0.666666666666668,1,1
"391","2011-06-26 00:00:00","2011-07-02 00:00:00",27,4.66666666666667,4.5,4
"392","2011-07-03 00:00:00","2011-07-09 00:00:00",27,3,2,0
"393","2011-07-10 00:00:00","2011-07-16 00:00:00",47,21.3333333333333,20,20
"394","2011-07-17 00:00:00","2011-07-23 00:00:00",49,15.3333333333333,12,2
"395","2011-07-24 00:00:00","2011-07-30 00:00:00",100,59,52,51
"396","2011-07-31 00:00:00","2011-08-06 00:00:00",100,34.6666666666667,25.5,0
"397","2011-08-07 00:00:00","2011-08-13 00:00:00",40,-43,-60,-60
"398","2011-08-14 00:00:00","2011-08-20 00:00:00",29,-51,-41,-11
"399","2011-08-21 00:00:00","2011-08-27 00:00:00",27,-29.3333333333333,-7.5,-2
"400","2011-08-28 00:00:00","2011-09-03 00:00:00",35,3,7,8
"401","2011-09-04 00:00:00","2011-09-10 00:00:00",38,7.66666666666667,7,3
"402","2011-09-11 00:00:00","2011-09-17 00:00:00",32,-1.33333333333334,-4.5,-6
"403","2011-09-18 00:00:00","2011-09-24 00:00:00",32,-3,-3,0
"404","2011-09-25 00:00:00","2011-10-01 00:00:00",31,-3,-1,-1
"405","2011-10-02 00:00:00","2011-10-08 00:00:00",28,-3.66666666666667,-3.5,-3
"406","2011-10-09 00:00:00","2011-10-15 00:00:00",27,-3.33333333333333,-2.5,-1
"407","2011-10-16 00:00:00","2011-10-22 00:00:00",28,-0.666666666666668,0.5,1
"408","2011-10-23 00:00:00","2011-10-29 00:00:00",29,1.33333333333333,1.5,1
"409","2011-10-30 00:00:00","2011-11-05 00:00:00",27,-1,-1.5,-2
"410","2011-11-06 00:00:00","2011-11-12 00:00:00",26,-2,-2,-1
"411","2011-11-13 00:00:00","2011-11-19 00:00:00",26,-1.33333333333333,-0.5,0
"412","2011-11-20 00:00:00","2011-11-26 00:00:00",24,-2.33333333333333,-2,-2
"413","2011-11-27 00:00:00","2011-12-03 00:00:00",26,0.666666666666668,1,2
"414","2011-12-04 00:00:00","2011-12-10 00:00:00",27,1.66666666666667,2,1
"415","2011-12-11 00:00:00","2011-12-17 00:00:00",25,-0.666666666666668,-1.5,-2
"416","2011-12-18 00:00:00","2011-12-24 00:00:00",19,-7,-7,-6
"417","2011-12-25 00:00:00","2011-12-31 00:00:00",20,-3.66666666666667,-2,1
"418","2012-01-01 00:00:00","2012-01-07 00:00:00",24,2.66666666666667,4.5,4
"419","2012-01-08 00:00:00","2012-01-14 00:00:00",26,5,4,2
"420","2012-01-15 00:00:00","2012-01-21 00:00:00",26,2.66666666666667,1,0
"421","2012-01-22 00:00:00","2012-01-28 00:00:00",32,6.66666666666667,6,6
"422","2012-01-29 00:00:00","2012-02-04 00:00:00",27,-1,-2,-5
"423","2012-02-05 00:00:00","2012-02-11 00:00:00",25,-3.33333333333333,-4.5,-2
"424","2012-02-12 00:00:00","2012-02-18 00:00:00",25,-3,-1,0
"425","2012-02-19 00:00:00","2012-02-25 00:00:00",25,-0.666666666666668,0,0
"426","2012-02-26 00:00:00","2012-03-03 00:00:00",24,-1,-1,-1
"427","2012-03-04 00:00:00","2012-03-10 00:00:00",24,-0.666666666666668,-0.5,0
"428","2012-03-11 00:00:00","2012-03-17 00:00:00",21,-3.33333333333333,-3,-3
"429","2012-03-18 00:00:00","2012-03-24 00:00:00",22,-1,-0.5,1
"430","2012-03-25 00:00:00","2012-03-31 00:00:00",22,-0.333333333333332,0.5,0
"431","2012-04-01 00:00:00","2012-04-07 00:00:00",21,-0.666666666666668,-1,-1
"432","2012-04-08 00:00:00","2012-04-14 00:00:00",23,1.33333333333333,1.5,2
"433","2012-04-15 00:00:00","2012-04-21 00:00:00",23,1,1,0
"434","2012-04-22 00:00:00","2012-04-28 00:00:00",25,2.66666666666667,2,2
"435","2012-04-29 00:00:00","2012-05-05 00:00:00",23,-0.666666666666668,-1,-2
"436","2012-05-06 00:00:00","2012-05-12 00:00:00",21,-2.66666666666667,-3,-2
"437","2012-05-13 00:00:00","2012-05-19 00:00:00",24,1,2,3
"438","2012-05-20 00:00:00","2012-05-26 00:00:00",22,-0.666666666666668,-0.5,-2
"439","2012-05-27 00:00:00","2012-06-02 00:00:00",19,-3.33333333333333,-4,-3
"440","2012-06-03 00:00:00","2012-06-09 00:00:00",20,-1.66666666666667,-0.5,1
"441","2012-06-10 00:00:00","2012-06-16 00:00:00",20,-0.333333333333332,0.5,0
"442","2012-06-17 00:00:00","2012-06-23 00:00:00",19,-0.666666666666668,-1,-1
"443","2012-06-24 00:00:00","2012-06-30 00:00:00",20,0.333333333333332,0.5,1
"444","2012-07-01 00:00:00","2012-07-07 00:00:00",18,-1.66666666666667,-1.5,-2
"445","2012-07-08 00:00:00","2012-07-14 00:00:00",20,1,1,2
"446","2012-07-15 00:00:00","2012-07-21 00:00:00",20,0.666666666666668,1,0
"447","2012-07-22 00:00:00","2012-07-28 00:00:00",19,-0.333333333333332,-1,-1
"448","2012-07-29 00:00:00","2012-08-04 00:00:00",20,0.333333333333332,0.5,1
"449","2012-08-05 00:00:00","2012-08-11 00:00:00",20,0.333333333333332,0.5,0
"450","2012-08-12 00:00:00","2012-08-18 00:00:00",22,2.33333333333333,2,2
"451","2012-08-19 00:00:00","2012-08-25 00:00:00",21,0.333333333333332,0,-1
"452","2012-08-26 00:00:00","2012-09-01 00:00:00",26,5,4.5,5
"453","2012-09-02 00:00:00","2012-09-08 00:00:00",33,10,9.5,7
"454","2012-09-09 00:00:00","2012-09-15 00:00:00",26,-0.666666666666668,-3.5,-7
"455","2012-09-16 00:00:00","2012-09-22 00:00:00",26,-2.33333333333333,-3.5,0
"456","2012-09-23 00:00:00","2012-09-29 00:00:00",24,-4.33333333333333,-2,-2
"457","2012-09-30 00:00:00","2012-10-06 00:00:00",28,2.66666666666667,3,4
"458","2012-10-07 00:00:00","2012-10-13 00:00:00",25,-1,-1,-3
"459","2012-10-14 00:00:00","2012-10-20 00:00:00",27,1.33333333333333,0.5,2
"460","2012-10-21 00:00:00","2012-10-27 00:00:00",28,1.33333333333333,2,1
"461","2012-10-28 00:00:00","2012-11-03 00:00:00",23,-3.66666666666667,-4.5,-5
"462","2012-11-04 00:00:00","2012-11-10 00:00:00",38,12,12.5,15
"463","2012-11-11 00:00:00","2012-11-17 00:00:00",26,-3.66666666666667,-4.5,-12
"464","2012-11-18 00:00:00","2012-11-24 00:00:00",19,-10,-13,-7
"465","2012-11-25 00:00:00","2012-12-01 00:00:00",24,-3.66666666666667,1.5,5
"466","2012-12-02 00:00:00","2012-12-08 00:00:00",25,2,3.5,1
"467","2012-12-09 00:00:00","2012-12-15 00:00:00",21,-1.66666666666667,-3.5,-4
"468","2012-12-16 00:00:00","2012-12-22 00:00:00",17,-6.33333333333333,-6,-4
"469","2012-12-23 00:00:00","2012-12-29 00:00:00",16,-5,-3,-1
"470","2012-12-30 00:00:00","2013-01-05 00:00:00",26,8,9.5,10
"471","2013-01-06 00:00:00","2013-01-12 00:00:00",25,5.33333333333333,4,-1
"472","2013-01-13 00:00:00","2013-01-19 00:00:00",28,5.66666666666667,2.5,3
"473","2013-01-20 00:00:00","2013-01-26 00:00:00",24,-2.33333333333333,-2.5,-4
"474","2013-01-27 00:00:00","2013-02-02 00:00:00",24,-1.66666666666667,-2,0
"475","2013-02-03 00:00:00","2013-02-09 00:00:00",22,-3.33333333333333,-2,-2
"476","2013-02-10 00:00:00","2013-02-16 00:00:00",22,-1.33333333333333,-1,0
"477","2013-02-17 00:00:00","2013-02-23 00:00:00",21,-1.66666666666667,-1,-1
"478","2013-02-24 00:00:00","2013-03-02 00:00:00",24,2.33333333333333,2.5,3
"479","2013-03-03 00:00:00","2013-03-09 00:00:00",22,-0.333333333333332,-0.5,-2
"480","2013-03-10 00:00:00","2013-03-16 00:00:00",21,-1.33333333333333,-2,-1
"481","2013-03-17 00:00:00","2013-03-23 00:00:00",20,-2.33333333333333,-1.5,-1
"482","2013-03-24 00:00:00","2013-03-30 00:00:00",20,-1,-0.5,0
"483","2013-03-31 00:00:00","2013-04-06 00:00:00",21,0.666666666666668,1,1
"484","2013-04-07 00:00:00","2013-04-13 00:00:00",21,0.666666666666668,0.5,0
"485","2013-04-14 00:00:00","2013-04-20 00:00:00",20,-0.666666666666668,-1,-1
"486","2013-04-21 00:00:00","2013-04-27 00:00:00",21,0.333333333333332,0.5,1
"487","2013-04-28 00:00:00","2013-05-04 00:00:00",21,0.333333333333332,0.5,0
"488","2013-05-05 00:00:00","2013-05-11 00:00:00",20,-0.666666666666668,-1,-1
"489","2013-05-12 00:00:00","2013-05-18 00:00:00",19,-1.66666666666667,-1.5,-1
"490","2013-05-19 00:00:00","2013-05-25 00:00:00",17,-3,-2.5,-2
"491","2013-05-26 00:00:00","2013-06-01 00:00:00",17,-1.66666666666667,-1,0
"492","2013-06-02 00:00:00","2013-06-08 00:00:00",17,-0.666666666666668,0,0
"493","2013-06-09 00:00:00","2013-06-15 00:00:00",17,0,0,0
"494","2013-06-16 00:00:00","2013-06-22 00:00:00",16,-1,-1,-1
"495","2013-06-23 00:00:00","2013-06-29 00:00:00",16,-0.666666666666668,-0.5,0
"496","2013-06-30 00:00:00","2013-07-06 00:00:00",14,-2.33333333333333,-2,-2
"497","2013-07-07 00:00:00","2013-07-13 00:00:00",17,1.66666666666667,2,3
"498","2013-07-14 00:00:00","2013-07-20 00:00:00",18,2.33333333333333,2.5,1
"499","2013-07-21 00:00:00","2013-07-27 00:00:00",17,0.666666666666668,-0.5,-1
"500","2013-07-28 00:00:00","2013-08-03 00:00:00",17,-0.333333333333332,-0.5,0
"501","2013-08-04 00:00:00","2013-08-10 00:00:00",18,0.666666666666668,1,1
"502","2013-08-11 00:00:00","2013-08-17 00:00:00",17,-0.333333333333332,-0.5,-1
"503","2013-08-18 00:00:00","2013-08-24 00:00:00",17,-0.333333333333332,-0.5,0
"504","2013-08-25 00:00:00","2013-08-31 00:00:00",17,-0.333333333333332,0,0
"505","2013-09-01 00:00:00","2013-09-07 00:00:00",16,-1,-1,-1
"506","2013-09-08 00:00:00","2013-09-14 00:00:00",18,1.33333333333333,1.5,2
"507","2013-09-15 00:00:00","2013-09-21 00:00:00",21,4,4,3
"508","2013-09-22 00:00:00","2013-09-28 00:00:00",23,4.66666666666667,3.5,2
"509","2013-09-29 00:00:00","2013-10-05 00:00:00",36,15.3333333333333,14,13
"510","2013-10-06 00:00:00","2013-10-12 00:00:00",46,19.3333333333333,16.5,10
"511","2013-10-13 00:00:00","2013-10-19 00:00:00",56,21,15,10
"512","2013-10-20 00:00:00","2013-10-26 00:00:00",25,-21,-26,-31
"513","2013-10-27 00:00:00","2013-11-02 00:00:00",21,-21.3333333333333,-19.5,-4
"514","2013-11-03 00:00:00","2013-11-09 00:00:00",21,-13,-2,0
"515","2013-11-10 00:00:00","2013-11-16 00:00:00",20,-2.33333333333333,-1,-1
"516","2013-11-17 00:00:00","2013-11-23 00:00:00",NA,NA,NA,NA
"517","2013-11-24 00:00:00","2013-11-30 00:00:00",NA,NA,NA,NA
